doc_name,thread_name,thread_url,dominant_topic,topic_gamma,displacement,fuel_type,year,mileage_km,mileage_bucket,engine_group,technical_bucket,chronic_score,n_messages,gamma_vector
doc_00308,Ate balata isininca otme sorunu,https://www.golftutkusu.com/topic/17886-ate-balata-isininca-otme-sorunu,18,0.9962086062158552,NA,unknown,NA,10000,0-30k,unknown,high,2,40,"[0.000074, 0.000048, 0.000481, 0.000213, 0.000092, 0.000274, 0.000110, 0.000064, 0.000222, 0.000110, 0.000160, 0.000207, 0.000355, 0.000111, 0.000567, 0.000266, 0.000260, 0.996209, 0.000145, 0.000033]"
doc_00309,"Atesleme, buji kararmasi sorunu",https://www.golftutkusu.com/topic/27139-atesleme-buji-kararmasi-sorunu,16,0.9529567055864462,NA,unknown,NA,NA,unknown,unknown,high,1,5,"[0.000583, 0.000035, 0.003477, 0.000762, 0.003391, 0.004775, 0.003291, 0.003996, 0.004348, 0.000614, 0.003080, 0.002279, 0.000861, 0.002125, 0.001600, 0.952957, 0.000209, 0.010213, 0.001077, 0.000329]"
doc_00310,Auto Far Anahtari Sonrasi Gunduz Ledi,https://www.golftutkusu.com/topic/16300-auto-far-anahtari-sonrasi-gunduz-ledi,5,0.9449828586576684,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.004435, 0.000077, 0.004228, 0.001589, 0.944983, 0.009696, 0.002801, 0.003696, 0.007993, 0.000608, 0.002818, 0.002477, 0.000555, 0.005111, 0.000632, 0.001709, 0.000356, 0.002816, 0.003368, 0.000053]"
doc_00311,Auto HOLD IPTAL,https://www.golftutkusu.com/topic/9624-auto-hold-iptal,18,0.5463215382142979,1.4,petrol,2015,NA,unknown,1.4_TSI,high,2,35,"[0.000103, 0.001235, 0.441515, 0.000512, 0.000130, 0.000243, 0.000238, 0.000081, 0.000120, 0.000697, 0.001003, 0.000120, 0.000364, 0.000105, 0.001492, 0.004164, 0.000523, 0.546322, 0.000525, 0.000508]"
doc_00312,Auto Hold Problemi (Golf 7),https://www.golftutkusu.com/topic/14644-auto-hold-problemi-golf-7,18,0.9880093731897011,NA,unknown,2013,NA,unknown,unknown,high,1,24,"[0.000587, 0.000242, 0.000930, 0.000574, 0.000635, 0.000795, 0.000926, 0.000223, 0.000715, 0.000437, 0.000460, 0.000629, 0.001082, 0.000427, 0.001449, 0.000396, 0.000985, 0.988009, 0.000446, 0.000053]"
doc_00313,Auto hold arizasi DSG (yokusta),https://www.golftutkusu.com/topic/13402-auto-hold-arizasi-dsg-yokusta,18,0.49187194520198735,NA,unknown,NA,NA,unknown,unknown,medium,1,4,"[0.002462, 0.000556, 0.003997, 0.389358, 0.004753, 0.003877, 0.003523, 0.002259, 0.003784, 0.001210, 0.068869, 0.002693, 0.002891, 0.005060, 0.001977, 0.003491, 0.003901, 0.491872, 0.003263, 0.000203]"
doc_00314,Auto-Hold Araci Birakmiyor.,https://www.golftutkusu.com/topic/15052-auto-hold-araci-birakmiyor,18,0.571609502906458,1.2,petrol,2014,15000,0-30k,1.2_TSI,high,4,30,"[0.000183, 0.001449, 0.000259, 0.000748, 0.000066, 0.000348, 0.000080, 0.000214, 0.000414, 0.000666, 0.001059, 0.000099, 0.000519, 0.000299, 0.001396, 0.001501, 0.000334, 0.571610, 0.417816, 0.000941]"
doc_00315,Aux Girisiyle Muzik Dinleme,https://www.golftutkusu.com/topic/12061-aux-girisiyle-muzik-dinleme,18,0.9042429602499055,NA,unknown,NA,NA,unknown,unknown,medium,1,6,"[0.004455, 0.000658, 0.004221, 0.002140, 0.029021, 0.004595, 0.007066, 0.003861, 0.005778, 0.001235, 0.002169, 0.003156, 0.003897, 0.009243, 0.004417, 0.003386, 0.004816, 0.904243, 0.001539, 0.000103]"
doc_00316,Aux ile telefonla konustugumda sesim karsidakine gitmiyor,https://www.golftutkusu.com/topic/10342-aux-ile-telefonla-konustugumda-sesim-karsidakine-gitmiyor,19,0.9666426680497966,NA,unknown,2015,NA,unknown,unknown,low,0,3,"[0.002823, 0.000989, 0.002501, 0.003469, 0.005307, 0.001955, 0.000998, 0.000972, 0.003563, 0.001103, 0.001504, 0.001583, 0.001499, 0.001987, 0.000549, 0.000418, 0.000755, 0.001306, 0.966643, 0.000076]"
doc_00317,Aux ses aktarimi,https://www.golftutkusu.com/topic/23536-aux-ses-aktarimi,14,0.8683042025431926,1.2,petrol,2014,NA,unknown,1.2_TSI,low,0,1,"[0.004006, 0.027780, 0.001670, 0.007797, 0.012729, 0.003387, 0.001527, 0.004238, 0.006062, 0.007617, 0.014494, 0.001040, 0.002342, 0.868304, 0.002687, 0.015300, 0.001617, 0.009942, 0.005786, 0.001675]"
doc_00318,Avans vuruntusu sesi 1.2 tsi sekman asinmasi,https://www.golftutkusu.com/topic/26345-avans-vuruntusu-sesi-1-2-tsi-sekman-asinmasi,16,0.9923790362513714,1.2,petrol,2013,4000,0-30k,1.2_TSI,high,3,32,"[0.000047, 0.000738, 0.000168, 0.000311, 0.000144, 0.000200, 0.000160, 0.000548, 0.000292, 0.000418, 0.000714, 0.000079, 0.000192, 0.000334, 0.000284, 0.992379, 0.000143, 0.001766, 0.000097, 0.000986]"
doc_00319,Ayagi gazdan cekince tuketimin 0'a inmemesi,https://www.golftutkusu.com/topic/21972-ayagi-gazdan-cekince-tuketimin-0a-inmemesi,17,0.969922293333835,NA,unknown,2000,4000,0-30k,unknown,low,0,4,"[0.001795, 0.000733, 0.001689, 0.002035, 0.006466, 0.001454, 0.001294, 0.001594, 0.002160, 0.001411, 0.001706, 0.001417, 0.000868, 0.000955, 0.000377, 0.000657, 0.969922, 0.002108, 0.001318, 0.000038]"
doc_00320,Aydin ve Izmir cevresinden arkadaslar yardim lutfen,https://www.golftutkusu.com/topic/12324-aydin-ve-izmir-cevresinden-arkadaslar-yardim-lutfen,18,0.4018297522776387,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.016842, 0.007911, 0.300878, 0.024941, 0.050063, 0.016321, 0.012506, 0.007902, 0.034681, 0.008329, 0.010392, 0.013452, 0.019348, 0.016925, 0.008380, 0.012015, 0.013337, 0.401830, 0.023571, 0.000376]"
doc_00321,Aydinlatma Arizasi,https://www.golftutkusu.com/topic/22762-aydinlatma-arizasi,10,0.554934139582221,1.2,petrol,2013,NA,unknown,1.2_TSI,medium,1,4,"[0.002360, 0.008422, 0.000435, 0.003814, 0.005856, 0.002163, 0.002494, 0.002530, 0.002335, 0.554934, 0.007968, 0.000526, 0.001297, 0.369422, 0.005344, 0.014244, 0.002607, 0.008008, 0.002281, 0.002960]"
doc_00322,Ayna Alti Led Aydinlatma Yanmiyor,https://www.golftutkusu.com/topic/16889-ayna-alti-led-aydinlatma-yanmiyor,11,0.66408716884164,NA,unknown,NA,NA,unknown,unknown,low,0,6,"[0.006219, 0.000260, 0.003150, 0.003000, 0.296919, 0.003199, 0.002144, 0.002144, 0.003250, 0.000266, 0.664087, 0.002487, 0.001382, 0.004917, 0.000134, 0.001029, 0.002003, 0.000656, 0.002619, 0.000136]"
doc_00323,Ayna alti led yanmiyor,https://www.golftutkusu.com/topic/12263-ayna-alti-led-yanmiyor,5,0.9696899049769375,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.002859, 0.000532, 0.003387, 0.002467, 0.969690, 0.002990, 0.001034, 0.001984, 0.002815, 0.000645, 0.001371, 0.001881, 0.000903, 0.003054, 0.000240, 0.000812, 0.001273, 0.000514, 0.001493, 0.000056]"
doc_00324,BADROID TEYP LASTIK BASINC SIFIRLAMA,https://www.golftutkusu.com/topic/19066-badroid-teyp-lastik-basinc-sifirlama,13,0.5616276032294192,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.045344, 0.014109, 0.015244, 0.016672, 0.136344, 0.014648, 0.038682, 0.012255, 0.020409, 0.010398, 0.011128, 0.015619, 0.561628, 0.024751, 0.004288, 0.002964, 0.012538, 0.018933, 0.023804, 0.000243]"
doc_00325,BAGAJ KAPAGI ILE TAMPON ARASI SU BIRIKMESI,https://www.golftutkusu.com/topic/13837-bagaj-kapagi-ile-tampon-arasi-su-birikmesi,7,0.9567516609750852,NA,unknown,2015,NA,unknown,unknown,medium,1,34,"[0.000572, 0.000352, 0.000925, 0.000790, 0.031425, 0.000929, 0.956752, 0.000709, 0.001009, 0.000487, 0.001081, 0.000452, 0.000404, 0.001281, 0.000506, 0.000784, 0.000647, 0.000494, 0.000327, 0.000073]"
doc_00326,BI XENON FAR BUGU YAPIYOR,https://www.golftutkusu.com/topic/14754-bi-xenon-far-bugu-yapiyor,8,0.8300538633462646,NA,unknown,NA,NA,unknown,unknown,low,0,9,"[0.008545, 0.000781, 0.001022, 0.002943, 0.135544, 0.002408, 0.002824, 0.830054, 0.001973, 0.000572, 0.000968, 0.001530, 0.001386, 0.003135, 0.000281, 0.001525, 0.001828, 0.001234, 0.001423, 0.000023]"
doc_00327,BIR USTA NE KADAR KATIL OLABILIR ICERIDE! Avcilar Meguiars rezilligi,https://www.golftutkusu.com/topic/8092-bir-usta-ne-kadar-katil-olabilir-iceride-avcilar-meguiars-rezilligi,6,0.9875297159487089,NA,unknown,NA,NA,unknown,unknown,medium,1,11,"[0.000533, 0.000266, 0.000454, 0.000639, 0.002539, 0.987530, 0.000761, 0.000409, 0.000603, 0.000246, 0.000924, 0.000427, 0.000443, 0.001040, 0.000499, 0.000576, 0.000462, 0.001071, 0.000485, 0.000094]"
doc_00328,Bagaj 12v soketi calismiyor,https://www.golftutkusu.com/topic/17817-bagaj-12v-soketi-calismiyor,1,0.5396556992590157,NA,unknown,NA,NA,unknown,unknown,low,0,1,"[0.539656, 0.003586, 0.017887, 0.013007, 0.297721, 0.012831, 0.005587, 0.011178, 0.014588, 0.004951, 0.010251, 0.009753, 0.006128, 0.016197, 0.003478, 0.003674, 0.008426, 0.005174, 0.015488, 0.000438]"
doc_00329,Bagaj Kilidi bozuldu,https://www.golftutkusu.com/topic/10171-bagaj-kilidi-bozuldu,1,0.9693149549249968,NA,unknown,NA,NA,unknown,unknown,medium,1,5,"[0.969315, 0.000363, 0.001874, 0.001165, 0.006979, 0.001326, 0.001040, 0.001627, 0.001187, 0.000613, 0.002692, 0.000822, 0.000901, 0.002374, 0.001991, 0.000790, 0.001387, 0.001587, 0.001764, 0.000202]"
doc_00330,Bagaj Ustunden Su Alma,https://www.golftutkusu.com/topic/18292-bagaj-ustunden-su-alma,14,0.982325157818801,NA,unknown,NA,NA,unknown,unknown,high,3,13,"[0.000677, 0.000357, 0.001152, 0.000713, 0.002409, 0.001275, 0.000853, 0.000357, 0.000712, 0.000477, 0.001740, 0.000906, 0.001051, 0.982325, 0.001197, 0.001100, 0.000326, 0.001318, 0.000751, 0.000303]"
doc_00331,Bagaj acilmiyor :(,https://www.golftutkusu.com/topic/9355-bagaj-acilmiyor,5,0.9893638679169937,NA,unknown,2014,NA,unknown,unknown,high,3,24,"[0.000687, 0.000158, 0.001049, 0.000517, 0.989364, 0.001208, 0.000412, 0.000658, 0.000608, 0.000190, 0.000567, 0.000691, 0.000425, 0.000953, 0.000411, 0.000600, 0.000557, 0.000381, 0.000274, 0.000290]"
doc_00332,Bagaj amortisoru,https://www.golftutkusu.com/topic/14261-bagaj-amortisoru,14,0.980534353153444,NA,unknown,NA,NA,unknown,unknown,medium,0,21,"[0.000949, 0.000354, 0.001252, 0.000824, 0.004343, 0.001023, 0.001139, 0.000576, 0.000956, 0.000509, 0.001987, 0.000792, 0.000811, 0.980534, 0.000733, 0.001082, 0.000389, 0.001062, 0.000622, 0.000062]"
doc_00333,Bagaj kapisi anahtardan acma,https://www.golftutkusu.com/topic/11137-bagaj-kapisi-anahtardan-acma,7,0.9826314294707909,NA,unknown,NA,NA,unknown,unknown,high,1,21,"[0.000357, 0.000778, 0.001096, 0.001008, 0.001301, 0.001229, 0.982631, 0.000508, 0.000962, 0.000644, 0.001384, 0.000688, 0.000893, 0.000899, 0.001347, 0.001233, 0.000687, 0.001383, 0.000577, 0.000396]"
doc_00334,Bagaj kapisi pas sorunu,https://www.golftutkusu.com/topic/11208-bagaj-kapisi-pas-sorunu,13,0.9352641223579876,NA,unknown,NA,NA,unknown,unknown,medium,0,15,"[0.002379, 0.000929, 0.001219, 0.000960, 0.003470, 0.001234, 0.002670, 0.001101, 0.001610, 0.000815, 0.001513, 0.000992, 0.935264, 0.002498, 0.002332, 0.000642, 0.001584, 0.037298, 0.001431, 0.000061]"
doc_00335,Bagaj su aliyor sadece bagaj,https://www.golftutkusu.com/topic/26681-bagaj-su-aliyor-sadece-bagaj,5,0.83308685104579006,1.4,petrol,2015,NA,unknown,1.4_TSI,high,2,3,"[0.001892, 0.006292, 0.005833, 0.004281, 0.833087, 0.004941, 0.002051, 0.003342, 0.001077, 0.011539, 0.007762, 0.002583, 0.001222, 0.002120, 0.010149, 0.081148, 0.004206, 0.006230, 0.001954, 0.008292]"
doc_00336,Bagaj ustu elektrik tesisati,https://www.golftutkusu.com/topic/22578-bagaj-ustu-elektrik-tesisati,17,0.9704930943530619,NA,unknown,NA,NA,unknown,unknown,medium,1,9,"[0.001130, 0.000338, 0.001030, 0.000835, 0.012911, 0.001001, 0.001233, 0.001273, 0.001167, 0.000690, 0.002015, 0.000656, 0.000559, 0.001140, 0.000583, 0.000805, 0.970493, 0.001611, 0.000455, 0.000076]"
doc_00337,Bagaj zemin su almis,https://www.golftutkusu.com/topic/24866-bagaj-zemin-su-almis,1,0.9057771227558339,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.905777, 0.001060, 0.002864, 0.002555, 0.035998, 0.004739, 0.005349, 0.005677, 0.006088, 0.001258, 0.002306, 0.003050, 0.002220, 0.006596, 0.001894, 0.000837, 0.002441, 0.004032, 0.005149, 0.000110]"
doc_00338,Bagaja dolan su,https://www.golftutkusu.com/topic/9724-bagaja-dolan-su,7,0.9778440749681495,NA,unknown,2013,NA,unknown,unknown,low,0,2,"[0.000785, 0.000792, 0.001552, 0.001897, 0.003896, 0.001320, 0.977844, 0.000803, 0.002143, 0.001034, 0.001261, 0.001010, 0.000787, 0.001235, 0.000334, 0.000774, 0.000754, 0.000693, 0.001048, 0.000037]"
doc_00339,Bagajimi Su Basti (COZULDU),https://www.golftutkusu.com/topic/10423-bagajimi-su-basti-cozuldu,7,0.9971078071147218,NA,unknown,2013,10000,0-30k,unknown,high,3,59,"[0.000052, 0.000112, 0.000179, 0.000190, 0.000194, 0.000208, 0.997108, 0.000092, 0.000154, 0.000133, 0.000259, 0.000115, 0.000140, 0.000134, 0.000208, 0.000236, 0.000120, 0.000212, 0.000086, 0.000069]"
doc_00340,Bakim Yag Degisim Suresi Sifirlama,https://www.golftutkusu.com/topic/9663-bakim-yag-degisim-suresi-sifirlama,7,0.9744549754682297,NA,unknown,NA,15000,0-30k,unknown,medium,1,4,"[0.002177, 0.002743, 0.000004, 0.001434, 0.003230, 0.001537, 0.974455, 0.000879, 0.001252, 0.001263, 0.000319, 0.000005, 0.000037, 0.001298, 0.001115, 0.004216, 0.001945, 0.000802, 0.000326, 0.000961]"
doc_00341,Bakim sonrasi arac ilk calistirmada tekliyor.,https://www.golftutkusu.com/topic/9673-bakim-sonrasi-arac-ilk-calistirmada-tekliyor,20,0.9357028789595981,NA,unknown,NA,35000,30-60k,unknown,high,2,39,"[0.000884, 0.000197, 0.001513, 0.000781, 0.001352, 0.001500, 0.001241, 0.000281, 0.001264, 0.000214, 0.047422, 0.000816, 0.001081, 0.001137, 0.001004, 0.000762, 0.000883, 0.000729, 0.001235, 0.935703]"
doc_00342,Bakim ucretleri,https://www.golftutkusu.com/topic/17867-bakim-ucretleri,11,0.9608506375851636,NA,unknown,2015,81000,60-90k,unknown,medium,0,6,"[0.002251, 0.000195, 0.001891, 0.001960, 0.005050, 0.002034, 0.003478, 0.001453, 0.002223, 0.000222, 0.960851, 0.001493, 0.001350, 0.006596, 0.000410, 0.002053, 0.002410, 0.002013, 0.001802, 0.000263]"
doc_00343,Bakim ve Dogus Oto Sureci,https://www.golftutkusu.com/topic/12462-bakim-ve-dogus-oto-sureci,18,0.9895542352609182,1.4,petrol,2020,57323,30-60k,1.4_TSI,high,3,62,"[0.000042, 0.000273, 0.000339, 0.000373, 0.000021, 0.000183, 0.000114, 0.000057, 0.000054, 0.000402, 0.004929, 0.000168, 0.000243, 0.000050, 0.001033, 0.001350, 0.000339, 0.989554, 0.000255, 0.000222]"
doc_00344,Balans ayari icin janta yapistirilan parca,https://www.golftutkusu.com/topic/11633-balans-ayari-icin-janta-yapistirilan-parca,15,0.926756641095274,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.012333, 0.002259, 0.001717, 0.002013, 0.012277, 0.003006, 0.005893, 0.001044, 0.006257, 0.003259, 0.000536, 0.002405, 0.003256, 0.003986, 0.926757, 0.000233, 0.002420, 0.006048, 0.004179, 0.000123]"
doc_00345,Balata degisimi sonrasi ses sorunu,https://www.golftutkusu.com/topic/15993-balata-degisimi-sonrasi-ses-sorunu,18,0.5673832373240166,NA,unknown,NA,60000,60-90k,unknown,high,3,35,"[0.000437, 0.000169, 0.000735, 0.000394, 0.000247, 0.000690, 0.000369, 0.000146, 0.000640, 0.000400, 0.000217, 0.000500, 0.000905, 0.000377, 0.424663, 0.000408, 0.000618, 0.567383, 0.000446, 0.000258]"
doc_00346,Balata kokusu,https://www.golftutkusu.com/topic/9094-balata-kokusu,13,0.46478155171567104,1.4,petrol,2017,43000,30-60k,1.4_TSI,medium,1,8,"[0.000621, 0.107660, 0.004149, 0.005683, 0.001144, 0.001962, 0.002736, 0.002478, 0.000908, 0.010287, 0.005843, 0.001868, 0.464782, 0.001595, 0.007807, 0.079978, 0.003607, 0.292409, 0.003463, 0.001019]"
doc_00347,Balatalardan gelen ses.,https://www.golftutkusu.com/topic/20180-balatalardan-gelen-ses,17,0.9782844944301042,NA,unknown,NA,NA,unknown,unknown,high,3,11,"[0.000614, 0.000335, 0.000926, 0.000643, 0.001259, 0.000957, 0.000688, 0.000636, 0.000730, 0.000647, 0.001219, 0.000684, 0.000724, 0.000375, 0.001367, 0.000799, 0.978284, 0.008363, 0.000478, 0.000271]"
doc_00348,Balatalari kontrol edin uyarisi,https://www.golftutkusu.com/topic/12709-balatalari-kontrol-edin-uyarisi,12,0.6651562105752821,NA,unknown,NA,3000,0-30k,unknown,high,2,12,"[0.000535, 0.000435, 0.001175, 0.001378, 0.001088, 0.001456, 0.000742, 0.000487, 0.001116, 0.000802, 0.001421, 0.665156, 0.001679, 0.001038, 0.002490, 0.002058, 0.001409, 0.314262, 0.000933, 0.000339]"
doc_00349,Bardaklik arasindan alt tarafa dusen kredi kartlari,https://www.golftutkusu.com/topic/9977-bardaklik-arasindan-alt-tarafa-dusen-kredi-kartlari,7,0.33376765650562895,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.022834, 0.007869, 0.010155, 0.012571, 0.138681, 0.020977, 0.333768, 0.015706, 0.023033, 0.006558, 0.008674, 0.015021, 0.188511, 0.148315, 0.004948, 0.005704, 0.007297, 0.015437, 0.013591, 0.000351]"
doc_00350,Bardaklik perdesinin kart dusmesi.,https://www.golftutkusu.com/topic/17843-bardaklik-perdesinin-kart-dusmesi,3,0.9711587227492922,NA,unknown,NA,NA,unknown,unknown,high,2,2,"[0.001097, 0.000994, 0.971159, 0.000890, 0.003744, 0.001288, 0.001358, 0.000482, 0.001378, 0.000294, 0.001456, 0.000571, 0.001492, 0.001470, 0.001333, 0.002799, 0.000932, 0.005253, 0.001313, 0.000696]"
doc_00351,Basic Bi-Xenon Ampulu Yardim!!,https://www.golftutkusu.com/topic/14861-basic-bi-xenon-ampulu-yardim,1,0.9851963857082068,NA,unknown,NA,NA,unknown,unknown,low,0,2,"[0.985196, 0.001382, 0.000004, 0.000924, 0.004531, 0.000899, 0.000290, 0.000710, 0.000731, 0.000594, 0.000106, 0.000006, 0.000021, 0.000663, 0.000504, 0.000846, 0.001048, 0.000265, 0.000864, 0.000416]"
doc_00352,Basic Bi-Xenon ampul onerisi?,https://www.golftutkusu.com/topic/10336-basic-bi-xenon-ampul-onerisi,1,0.9961892655389727,NA,unknown,2014,15000,0-30k,unknown,low,0,47,"[0.996189, 0.000083, 0.000151, 0.000143, 0.001374, 0.000141, 0.000184, 0.000163, 0.000163, 0.000107, 0.000179, 0.000120, 0.000097, 0.000211, 0.000098, 0.000014, 0.000166, 0.000094, 0.000317, 0.000005]"
doc_00353,Basic bi xenon aydinlatma yetersiz,https://www.golftutkusu.com/topic/12994-basic-bi-xenon-aydinlatma-yetersiz,8,0.7176359782451814,NA,unknown,2000,NA,unknown,unknown,low,0,9,"[0.006714, 0.000987, 0.000986, 0.001780, 0.256985, 0.001515, 0.002156, 0.717636, 0.001239, 0.000774, 0.000981, 0.001293, 0.001066, 0.001770, 0.000141, 0.000727, 0.001665, 0.000497, 0.001077, 0.000011]"
doc_00354,Baski Balata Bitmis Ne Marka Onerirsiniz,https://www.golftutkusu.com/topic/22338-baski-balata-bitmis-ne-marka-onerirsiniz,20,0.6960833074039923,1.6,diesel,NA,6000,0-30k,1.6_TDI,high,1,14,"[0.000664, 0.000774, 0.012588, 0.001108, 0.000338, 0.002980, 0.000549, 0.000869, 0.002528, 0.002731, 0.002926, 0.002106, 0.000958, 0.000484, 0.017294, 0.001703, 0.001299, 0.247755, 0.004264, 0.696083]"
doc_00355,Baski Balata Degisimi,https://www.golftutkusu.com/topic/10472-baski-balata-degisimi,17,0.7623842696857489,NA,unknown,2014,135000,120-150k,unknown,high,1,26,"[0.000335, 0.000233, 0.000907, 0.000543, 0.000537, 0.000742, 0.000447, 0.000409, 0.000608, 0.000799, 0.000701, 0.000588, 0.000661, 0.000229, 0.001456, 0.000705, 0.762384, 0.227191, 0.000374, 0.000150]"
doc_00356,Baski Balata Degisimi,https://www.golftutkusu.com/topic/20140-baski-balata-degisimi,9,0.916451519324666,1.6,diesel,2014,149000,120-150k,1.6_TDI,high,1,48,"[0.000075, 0.000247, 0.001566, 0.000352, 0.000109, 0.000447, 0.000176, 0.000276, 0.916452, 0.000810, 0.000691, 0.000510, 0.000140, 0.000143, 0.002107, 0.001334, 0.000350, 0.072630, 0.000816, 0.000772]"
doc_00357,Baski Balata ve Trigger Hakkinda,https://www.golftutkusu.com/topic/14655-baski-balata-ve-trigger-hakkinda,18,0.5703919066809675,1.4,petrol,2015,130000,120-150k,1.4_TSI,high,2,41,"[0.000176, 0.001243, 0.000697, 0.000649, 0.000066, 0.000440, 0.000352, 0.000158, 0.000211, 0.002159, 0.000872, 0.000397, 0.000550, 0.000133, 0.411342, 0.007737, 0.000699, 0.570392, 0.000571, 0.001156]"
doc_00358,Bayir yukari anarya one dogru kacmasi,https://www.golftutkusu.com/topic/24504-bayir-yukari-anarya-one-dogru-kacmasi,10,0.6589286005027043,NA,unknown,2015,NA,unknown,unknown,high,1,3,"[0.002619, 0.001084, 0.001764, 0.002480, 0.002949, 0.002836, 0.005271, 0.001053, 0.002667, 0.658929, 0.000790, 0.002938, 0.003330, 0.002240, 0.004868, 0.001895, 0.004708, 0.295123, 0.002138, 0.000317]"
doc_00359,Bazen Motordan Bu Ses Geliyor,https://www.golftutkusu.com/topic/25340-bazen-motordan-bu-ses-geliyor,14,0.4394745671367459,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.005756, 0.002418, 0.023812, 0.010169, 0.030302, 0.007965, 0.009406, 0.009341, 0.013192, 0.005229, 0.012146, 0.011678, 0.009045, 0.439475, 0.001395, 0.391319, 0.003330, 0.007613, 0.006241, 0.000168]"
doc_00360,Bej renk koltuk kumasini nereden bulabilirim? (Istanbul),https://www.golftutkusu.com/topic/12207-bej-renk-koltuk-kumasini-nereden-bulabilirim-istanbul,16,0.94106769445889,NA,unknown,NA,NA,unknown,unknown,low,0,3,"[0.001421, 0.000568, 0.006434, 0.003780, 0.009581, 0.002775, 0.002769, 0.004966, 0.005882, 0.001886, 0.002231, 0.003763, 0.002137, 0.005063, 0.000276, 0.941068, 0.001301, 0.002666, 0.001389, 0.000043]"
doc_00361,Belirli Devirlerde Gelen Degisik Ses,https://www.golftutkusu.com/topic/27601-belirli-devirlerde-gelen-degisik-ses,8,0.9774037733000276,1.6,diesel,2013,NA,unknown,1.6_TDI,medium,0,5,"[0.000791, 0.000636, 0.002714, 0.000968, 0.001359, 0.000775, 0.000589, 0.977404, 0.000645, 0.001466, 0.002286, 0.001105, 0.000286, 0.000671, 0.000847, 0.003308, 0.000966, 0.001490, 0.001439, 0.000256]"
doc_00362,Belli hizda gelen ugultu sesi,https://www.golftutkusu.com/topic/19972-belli-hizda-gelen-ugultu-sesi,4,0.961102073239889,1.2,petrol,2016,125000,120-150k,1.2_TSI,high,3,32,"[0.000105, 0.001689, 0.000084, 0.961102, 0.000157, 0.000392, 0.000205, 0.000399, 0.000302, 0.000916, 0.000959, 0.000091, 0.000268, 0.000307, 0.000971, 0.003025, 0.000309, 0.027213, 0.000473, 0.001033]"
doc_00363,"Benzin depo kapaginda basinc olusmasi, benzin kokusu gelmesi sorunu ve cozumu",https://www.golftutkusu.com/topic/26197-benzin-depo-kapaginda-basinc-olusmasi-benzin-kokusu-gelmesi-sorunu-ve-cozumu,18,0.9631488192671214,1.2,petrol,2023,11000,0-30k,1.2_TSI,low,0,8,"[0.000779, 0.005204, 0.000906, 0.003271, 0.001202, 0.001343, 0.000385, 0.001080, 0.002332, 0.003252, 0.002573, 0.000375, 0.001544, 0.001708, 0.002010, 0.004906, 0.001559, 0.963149, 0.002046, 0.000375]"
doc_00364,Benzin filtre degisimi,https://www.golftutkusu.com/topic/22341-benzin-filtre-degisimi,2,0.6572424131755397,1.2,petrol,2011,NA,unknown,1.2_TSI,low,0,3,"[0.003984, 0.657242, 0.001990, 0.007751, 0.004412, 0.003113, 0.001350, 0.004159, 0.006214, 0.005817, 0.006493, 0.000834, 0.002686, 0.004911, 0.003019, 0.006032, 0.002310, 0.009873, 0.265374, 0.002436]"
