doc_name,complaint_id,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,component,mileage_miles,technical_bucket,chronic_score,gamma_vector
doc_00735,11431916,2015,16,0.339664914387018,unknown,2015,STRUCTURE,,low,0,"[0.0075153540291396405, 0.005919305040813309, 0.0066661269791115675, 0.005743640518796229, 0.008220094219057691, 0.0069726224199453, 0.006572505872898964, 0.006386400880271685, 0.00688573342938817, 0.007580140144290331, 0.005629106018528012, 0.014440919497523316, 0.0689160041296785, 0.007199247966786722, 0.005262860817629079, 0.339664914387018, 0.005427982206533082, 0.02271835020996378, 0.006461996653598599]"
doc_00736,11421601,2015,1,0.007013497817710199,unknown,2015,UNKNOWN OR OTHER,,low,0,"[0.007013497817710199, 0.004030639960437984, 0.004931282722972457, 0.0033489986111136286, 0.0036937533985795436, 0.007733344252524313, 0.010223272677859292, 0.006099244671647294, 0.009668407936000637, 0.004901548338259335, 0.004248122993590052, 0.01064006843152331, 0.00630433875425379, 0.007692693214354423, 0.003720705952499617, 0.005500495756486513, 0.003512138867744976, 0.008018610868051574, 0.004582251897692799]"
doc_00737,11421339,2015,1,0.1432825472439976,unknown,2015,AIR BAGS,,medium,0,"[0.1432825472439976, 0.030469329852742748, 0.07305597383575203, 0.02612330991542387, 0.02365217394117265, 0.06011509452688636, 0.032983765691885554, 0.039743835978536556, 0.043947024551063765, 0.04850872802512037, 0.053929483860132715, 0.022016501481418566, 0.020461563487714548, 0.0600839129197427, 0.04070760800936735, 0.0178307948594864, 0.024272744110131306, 0.019204029691076843, 0.06174020708778634]"
doc_00738,11418487,2015,6,0.3980451096079485,unknown,2015,SUSPENSION,,low,0,"[0.04482042720041952, 0.015504176529902259, 0.028188319369655664, 0.011061329413732045, 0.01014032523855972, 0.3980451096079485, 0.018288200890154472, 0.03573236695578325, 0.024583146767493663, 0.022665474954043363, 0.017636398665681823, 0.011299109749044576, 0.010141028275935299, 0.03217623698148943, 0.013612977716906451, 0.00880562201425206, 0.011874433210682087, 0.009750750254605084, 0.02030698227202192]"
doc_00739,11406568,2015,14,1.0,unknown,2015,"ELECTRICAL SYSTEM,AIR BAGS",,low,0,"[5.444130637708173e-308, 1.781577996556427e-308, 2.6652601556859066e-308, 1.5649621589677177e-308, 1.523197881072704e-308, 5.076052066698101e-308, 4.735217527813055e-308, 2.856965930451497e-308, 8.27926434166611e-308, 2.419344096895389e-308, 2.5522224050211183e-308, 2.310362114715917e-308, 1.768637333833365e-308, 1.0, 2.086188285885408e-308, 1.5414071699179125e-308, 1.5402369883077236e-308, 1.844860074630011e-308, 2.6706203976748213e-308]"
doc_00740,11402868,2015,1,0.0070361680967728065,unknown,2015,STRUCTURE,,low,0,"[0.0070361680967728065, 0.004061038119245016, 0.00496510173509591, 0.0033610114671865318, 0.0036993438197471867, 0.007798605085014735, 0.010245365233472078, 0.006174319855897062, 0.009700459118703725, 0.004927416542335093, 0.004258975513570242, 0.010421711092258342, 0.006263617263852048, 0.007717192628759776, 0.003729969369840579, 0.0054720016104603045, 0.003531075131176436, 0.007908013587708334, 0.004592031852205549]"
doc_00741,11400372,2015,15,0.08064669763690216,unknown,2015,FUEL/PROPULSION SYSTEM,,high,1,"[0.03162767053054285, 0.02714610104623378, 0.0539495060194887, 0.03681334100615355, 0.023179755277499336, 0.026435980582454204, 0.01676263672614232, 0.02170853340710489, 0.018441517296126555, 0.03658222048452253, 0.0729155345201023, 0.012075993211226732, 0.012724233787318767, 0.022458103448391845, 0.08064669763690216, 0.011568672001255751, 0.02688793598007361, 0.011474188503744962, 0.12594150309722182]"
doc_00742,11384851,2015,5,0.36698220610901017,unknown,2015,UNKNOWN OR OTHER,,low,0,"[0.027483445459925347, 0.032645215239647016, 0.03633186046034928, 0.05459658564743365, 0.36698220610901017, 0.023581154488941932, 0.017302904755097742, 0.02365411253446365, 0.01872740706326568, 0.04946293350202824, 0.026469086801653812, 0.019654198601389315, 0.026256233947877614, 0.021401719851259684, 0.026729652209434802, 0.025062983310392126, 0.03577803563740448, 0.02049171370293353, 0.03283473200051605]"
doc_00743,11384383,2015,2,1.0,unknown,2015,"FUEL SYSTEM, GASOLINE",,low,0,"[2.701297013463552e-308, 1.0, 4.947723023287279e-308, 3.7052601216949103e-308, 2.2749984658295855e-308, 2.5963591893579656e-308, 1.4116339762512243e-308, 3.5404919361318193e-308, 1.595303759370295e-308, 5.647819625570632e-308, 2.491896748224493e-308, 1.1920977222640304e-308, 1.311411962639419e-308, 1.766082248829572e-308, 2.223475274560671e-308, 1.1980049773319853e-308, 6.17070920958062e-308, 1.14924282165479e-308, 3.128396103661213e-308]"
doc_00744,11355305,2015,14,1.0,unknown,2015,"AIR BAGS,VEHICLE SPEED CONTROL,UNKNOWN OR OTHER",,low,1,"[5.378356532070263e-308, 1.7748931791948683e-308, 2.649550445710645e-308, 1.5613021832324493e-308, 1.521323942771103e-308, 5.020699385015912e-308, 4.722676503835973e-308, 2.839555624807608e-308, 8.228619012362225e-308, 2.408096228372084e-308, 2.541406082140689e-308, 2.31536087042153e-308, 1.7695022278331273e-308, 1.0, 2.0798986120665523e-308, 1.5423952120413174e-308, 1.5359512825744907e-308, 1.847453474550024e-308, 2.658986561965235e-308]"
doc_00745,11348575,2015,6,0.37188587380590354,unknown,2015,"SUSPENSION,SEATS,UNKNOWN OR OTHER",,low,0,"[0.04511200870408978, 0.01932078606777639, 0.031208342169486918, 0.013966074955634594, 0.012891466967410725, 0.37188587380590354, 0.02549431338338334, 0.04675399937885751, 0.034359236241329805, 0.026013656503841215, 0.021440686903001684, 0.015475956790048494, 0.013461067437604116, 0.048598624764793354, 0.016978531472496523, 0.011745974039854385, 0.015145611415978595, 0.013210108186232326, 0.023816479813365397]"
doc_00746,11338906,2015,5,1.0,unknown,2015,ENGINE,,low,0,"[1.9634565775922077e-308, 2.340050892023797e-308, 2.631430149949843e-308, 3.494399480362642e-308, 1.0, 1.7130908786251504e-308, 1.220660159846887e-308, 1.7126240890455495e-308, 1.328614076836294e-308, 4.002487663955498e-308, 1.827601700261255e-308, 1.4096010244326837e-308, 1.936235808481996e-308, 1.5263671737699924e-308, 1.803059333742254e-308, 1.8147207604558376e-308, 2.431303622710983e-308, 1.472687240314567e-308, 2.3242407663730316e-308]"
doc_00747,11310624,2015,5,1.0,unknown,2019,ENGINE,,medium,0,"[1.973448139933295e-308, 2.3661465422089404e-308, 2.6556964998447486e-308, 3.6037851725405875e-308, 1.0, 1.7121514406937544e-308, 1.21683258730369e-308, 1.7165439019108074e-308, 1.3249660569839253e-308, 4.0454421238552274e-308, 1.8366211566853296e-308, 1.3968336363257003e-308, 1.906862789829159e-308, 1.522047442102883e-308, 1.814217406756565e-308, 1.787236599098671e-308, 2.468512817659319e-308, 1.4564754585200024e-308, 2.3385094825773007e-308]"
doc_00748,11287513,2015,5,1.0,2.0_TSI,2015,ENGINE,,high,3,"[1.977813719718701e-308, 2.3927514494997344e-308, 2.670685773029831e-308, 3.839386821144165e-308, 1.0, 1.6893227156236684e-308, 1.1995805928554414e-308, 1.705977736525783e-308, 1.306321231322495e-308, 4.0215232016929753e-308, 1.8355892265936607e-308, 1.362165671687093e-308, 1.838001794038513e-308, 1.497680955300826e-308, 1.8206075850671878e-308, 1.726186854353872e-308, 2.519510502758251e-308, 1.4157095943815754e-308, 2.3322862770147665e-308]"
doc_00749,11233314,2015,9,0.020098287890914272,unknown,2018,UNKNOWN OR OTHER,,low,0,"[0.09857942251325841, 0.022000092987469615, 0.08166379044501929, 0.017100647427172475, 0.013788585622397069, 0.03214754675531803, 0.01573347886399546, 0.025303665843160114, 0.020098287890914272, 0.03706684555105112, 0.032693156047432656, 0.009756336832166784, 0.009610972058370141, 0.023300773347253605, 0.024984823608052, 0.008471399051533554, 0.01599712227930468, 0.008779278204476233, 0.04009862691164982]"
doc_00750,11232586,2015,1,0.09191516189950595,unknown,2015,UNKNOWN OR OTHER,,low,1,"[0.09191516189950595, 0.024268809352714252, 0.0882735407326354, 0.020255175930376824, 0.017409969369526913, 0.03615607795916088, 0.018612227688451916, 0.027574214674842695, 0.023799247410120815, 0.04140809812667308, 0.038878913090043786, 0.01321056298393173, 0.013014911664259467, 0.028963334526872896, 0.03002437443544619, 0.011448252573024063, 0.018575804129732292, 0.011869390182678342, 0.04816751996267052]"
doc_00751,11230853,2015,9,0.30060112268489053,unknown,2015,"AIR BAGS,UNKNOWN OR OTHER,SERVICE BRAKES",,medium,0,"[0.0374627453849114, 0.01478025145467649, 0.020697511183035287, 0.012909186176151569, 0.012526776289362995, 0.03682381939651503, 0.10011846407059515, 0.023048683315267843, 0.30060112268489053, 0.01884671142171347, 0.02062167151428175, 0.02254621213035793, 0.015668953118503717, 0.10359957837942728, 0.01752018788102371, 0.01387044713230714, 0.01284095813004191, 0.017401832555766578, 0.020647051813042244]"
doc_00752,11230514,2015,1,0.01123903669430861,unknown,2015,"SERVICE BRAKES,ENGINE",,medium,0,"[0.01123903669430861, 0.009479133496831514, 0.01697405015808148, 0.006824563890950125, 0.006433524559355868, 0.010358172610176077, 0.004683206714170809, 0.009915739120246146, 0.005468071495863185, 0.03466028272070592, 0.007068283315547964, 0.0034641031016999333, 0.0038940260004388695, 0.006477054628631539, 0.005903299912030996, 0.003364575980407427, 0.007160643016001017, 0.0032790798136621865, 0.010562533139481753]"
doc_00753,11208694,2015,14,1.0,unknown,2015,"STEERING,AIR BAGS",,medium,0,"[5.129925350354943e-308, 1.6885106394929233e-308, 2.4884576838065174e-308, 1.493083466169955e-308, 1.4537496329041525e-308, 4.559083533870131e-308, 5.757304083410669e-308, 2.6374453383132635e-308, 1.128196630983683e-307, 2.258159422412627e-308, 2.4783176920969796e-308, 2.351603311796907e-308, 1.7353810012376117e-308, 1.0, 2.042902078274311e-308, 1.5169584490225678e-308, 1.4640459505315795e-308, 1.848869887613151e-308, 2.5450793187383033e-308]"
doc_00754,11208271,2015,1,0.16533796689238747,unknown,2015,SERVICE BRAKES,,low,0,"[0.16533796689238747, 0.02833084222339992, 0.07278509890306235, 0.02322879557506677, 0.019746865595404915, 0.04997130286094753, 0.02920237542292802, 0.03452855974686371, 0.037089764613054355, 0.04313792504363468, 0.05466184015985776, 0.01769703531904007, 0.016553835735722607, 0.040748335885793616, 0.03983956322109375, 0.014586228528374675, 0.021815515899911046, 0.015630683410052287, 0.05881432478453948]"
doc_00755,11180694,2015,11,0.14336361468228112,unknown,2015,POWER TRAIN,,medium,0,"[0.036944936088019284, 0.023374705912884788, 0.07033753197348307, 0.02107218155310084, 0.014755976878806537, 0.026289484958654137, 0.015433740837864586, 0.02043351152082038, 0.017762542921991392, 0.031158721825405963, 0.14336361468228112, 0.010600973980905645, 0.010485129762510849, 0.01970564074447469, 0.056325978354757826, 0.009439947896497072, 0.019153761212138683, 0.009751382962461643, 0.08013041891804845]"
doc_00756,11175917,2015,14,1.0,unknown,2015,"ELECTRICAL SYSTEM,AIR BAGS",,low,0,"[5.279345903069979e-308, 1.7124955481379115e-308, 2.546443071899194e-308, 1.5176221224411677e-308, 1.480642608810653e-308, 4.618732339277913e-308, 5.400552584063655e-308, 2.670766506434316e-308, 1.0045692833751167e-307, 2.3061248333925826e-308, 2.517130693603689e-308, 2.3569863050548834e-308, 1.7560548740833304e-308, 1.0, 2.0688627750834577e-308, 1.532628562490412e-308, 1.4853037886439874e-308, 1.859432903137278e-308, 2.6013091703578674e-308]"
doc_00757,11170856,2015,2,1.0,unknown,2016,FUEL/PROPULSION SYSTEM,,low,0,"[2.4931955240349234e-308, 1.0, 4.1909294880932766e-308, 3.614189147153571e-308, 2.508550847756498e-308, 2.459901333011358e-308, 1.359803857347511e-308, 3.3996239328081327e-308, 1.528732889595724e-308, 6.245594031344024e-308, 2.194206795644174e-308, 1.2273005992421645e-308, 1.391736457019749e-308, 1.7101075983452915e-308, 1.9896156158226993e-308, 1.272321373498326e-308, 6.26527202596038e-308, 1.1964079382903694e-308, 2.7964590589233472e-308]"
doc_00758,11166092,2015,1,0.23899630896714744,unknown,2015,POWER TRAIN,,low,0,"[0.23899630896714744, 0.02373687849500871, 0.05965036758128783, 0.019182036535242364, 0.01641653312985245, 0.040132650274658864, 0.023519087907983065, 0.029250759414887792, 0.030632949418199152, 0.03552439862438972, 0.042053159635998, 0.014610742756397625, 0.013676608885228156, 0.03349759720644115, 0.03152119452147369, 0.012071954606657229, 0.018070459329090006, 0.012888403270118205, 0.044492397111051706]"
doc_00759,11163156,2015,1,0.05521869465469903,unknown,2015,"POWER TRAIN,ELECTRICAL SYSTEM",,low,0,"[0.05521869465469903, 0.017632030614262488, 0.07241086288072905, 0.014467822920123366, 0.011603535269038632, 0.024645737617685383, 0.012382902396132229, 0.01926212397998288, 0.01565846688180443, 0.03155137416301524, 0.025442032860751963, 0.007697649923163161, 0.007686043325909229, 0.018694858872249424, 0.019584691759993327, 0.006764043257913604, 0.0133609702926646, 0.0069627703593178126, 0.03320178495153673]"
doc_00760,11163155,2015,8,0.016080990760047435,unknown,2015,POWER TRAIN,,low,0,"[0.05104962661830688, 0.014212711747615108, 0.05348055240528949, 0.011347685205086085, 0.009221342661334963, 0.02070624588798215, 0.010190317293194508, 0.016080990760047435, 0.013009168005431317, 0.024625869620199872, 0.020820569287751806, 0.0063421952287493815, 0.0062793772254142585, 0.015571504377601063, 0.016099337190603105, 0.005524557872105058, 0.010500318197966159, 0.005711726085647705, 0.026229412357859392]"
doc_00761,11142378,2015,14,0.4841750828959527,unknown,2015,"AIR BAGS,UNKNOWN OR OTHER",,medium,1,"[0.037775641261225505, 0.013043951909469545, 0.019081306762790268, 0.011489320265421574, 0.011174981529169218, 0.03589805503809586, 0.04263350773836425, 0.02067278714726802, 0.08299136630994372, 0.01733196426427484, 0.01877383920709073, 0.01804506246575654, 0.013321120173437286, 0.4841750828959527, 0.015536762019855582, 0.011665026102106053, 0.011316367872310835, 0.014201339439185737, 0.019264920030116817]"
doc_00762,11129335,2015,6,1.0,unknown,2015,STRUCTURE,,medium,0,"[5.601787345077474e-308, 2.312794952071263e-308, 3.642765701433788e-308, 1.69505614557857e-308, 1.570705444483366e-308, 1.0, 3.486913402044584e-308, 5.344560742793836e-308, 4.664367732261848e-308, 3.0806062064977804e-308, 2.641673242261378e-308, 1.9842781147100085e-308, 1.6890090681083687e-308, 6.26877636789011e-308, 2.090289628872854e-308, 1.4736962370675143e-308, 1.8325411780813455e-308, 1.678271580976911e-308, 2.9017305592997613e-308]"
doc_00763,11119793,2015,11,1.0,unknown,2015,POWER TRAIN,,low,0,"[3.7040449802200154e-308, 2.6144153543805137e-308, 6.305538398275472e-308, 2.751058827728736e-308, 1.895541747668318e-308, 2.902188685078087e-308, 1.9023888728498106e-308, 2.2514287734516727e-308, 2.109474095185947e-308, 3.404127189848412e-308, 1.0, 1.337826639529035e-308, 1.3275641075314515e-308, 2.4049972972968364e-308, 1.2303717791898888e-307, 1.2013925436948126e-308, 2.3495847454676656e-308, 1.238126537055517e-308, 1.3448902100853587e-307]"
doc_00764,11096430,2015,10,0.050673666752106425,unknown,2015,UNKNOWN OR OTHER,,high,0,"[0.04748802526901339, 0.03450101370801341, 0.10774426497199639, 0.028351214374278427, 0.018777314319533774, 0.03763376481945811, 0.018892327509207264, 0.029357126857366918, 0.021810505502428322, 0.050673666752106425, 0.10310044919509066, 0.012246186149223676, 0.012357576555916266, 0.024674938188022123, 0.05730192482440775, 0.011065960598129723, 0.026580153498644177, 0.011328643287415233, 0.1359426028056997]"
doc_00765,11092378,2015,9,0.5279371761147529,unknown,2015,AIR BAGS,,low,0,"[0.022781543517583453, 0.008644410075790282, 0.01225375566920136, 0.007420149880651032, 0.0071808834192335184, 0.02322056715772465, 0.05605527450457848, 0.013957854422375175, 0.5279371761147529, 0.01108062499849362, 0.011814773302253561, 0.012678446752299039, 0.008929353629738944, 0.06248987949000753, 0.009952099707731307, 0.007875364345593458, 0.007438384692417991, 0.00982284027255624, 0.011918933087863666]"
doc_00766,11076024,2015,8,1.0,2.0_TSI,2015,"STEERING,AIR BAGS",,low,0,"[3.9170449720286196e-308, 3.4454088048473916e-308, 4.784574966333486e-308, 1.844234041840734e-308, 1.6785789735474444e-308, 5.307851454735907e-308, 2.055093891536593e-308, 1.0, 2.5164919248302034e-308, 3.934548617806722e-308, 2.167254140196163e-308, 1.5810075307556873e-308, 1.54167960117229e-308, 2.8337290169896566e-308, 1.7958180645863455e-308, 1.3671099515681685e-308, 2.206004566378503e-308, 1.43024462025652e-308, 2.438881487287564e-308]"
doc_00767,11061634,2015,2,0.1261125773651056,TDI_unknown,2018,"ELECTRICAL SYSTEM,SERVICE BRAKES,ENGINE",,medium,1,"[0.023092385988776394, 0.1261125773651056, 0.048532115300097274, 0.03570133709127055, 0.01946699000321849, 0.02364914163429915, 0.01212895194495677, 0.028079688952388746, 0.01368622787117498, 0.06003429245968355, 0.024957708672563025, 0.009724469986241019, 0.010664524858993775, 0.015414456193395022, 0.021764198178558587, 0.00967904452303404, 0.05467637064315911, 0.009340108828262157, 0.034549016972098084]"
doc_00768,11054733,2015,4,1.0,TDI_unknown,2015,FUEL/PROPULSION SYSTEM,,low,0,"[1.9759940304390493e-308, 3.302701039533791e-308, 2.8409234062082583e-308, 1.0, 3.8894458812951567e-308, 1.618065787932858e-308, 1.102269203070729e-308, 1.747315676019121e-308, 1.205658583642454e-308, 3.8852238948912567e-308, 2.0225914216993873e-308, 1.0750902421970543e-308, 1.2800090545483327e-308, 1.3400005077692817e-308, 2.0725454294660943e-308, 1.2030544470079777e-308, 4.616645364750234e-308, 1.079137756482041e-308, 2.540807706317341e-308]"
doc_00769,11054737,2015,14,1.0,unknown,2015,ELECTRICAL SYSTEM,,low,0,"[5.305836199404362e-308, 1.780560975792654e-308, 2.658468656362581e-308, 1.540105940682655e-308, 1.4889813673314937e-308, 5.44373696876233e-308, 4.935003926199358e-308, 2.948413511060584e-308, 9.055962850296697e-308, 2.39086595470321e-308, 2.4895294712718774e-308, 2.275333810761406e-308, 1.734029260182481e-308, 1.0, 2.0383165867886316e-308, 1.514224046413785e-308, 1.530882059723876e-308, 1.816027918743681e-308, 2.5895514956431677e-308]"
doc_00770,11047379,2015,9,0.41694101689288693,unknown,2015,"STEERING,AIR BAGS,UNKNOWN OR OTHER",,medium,0,"[0.037387223709799015, 0.012686785689312826, 0.018324024110294622, 0.010759903444505798, 0.0105483563618361, 0.03732690780148955, 0.07385725364257593, 0.02110139559089153, 0.41694101689288693, 0.01670125167709976, 0.016985076475343728, 0.018898603105307506, 0.013340138560106346, 0.09325019129036827, 0.014113159720712178, 0.01163310891539414, 0.010830662602475232, 0.014547416989937053, 0.017560910258456654]"
doc_00771,10993125,2015,19,0.019252723131842245,unknown,2015,"STEERING,UNKNOWN OR OTHER,SERVICE BRAKES",,low,0,"[0.015294735432258363, 0.006123335730356014, 0.014384725138762385, 0.005648106367516052, 0.00464557580619857, 0.010480115027869611, 0.006348853328974574, 0.006742606854236207, 0.007284196739005056, 0.009824281292510905, 0.015121731884744093, 0.0035250527002498346, 0.0033840025502486367, 0.008528301521948944, 0.009535414305563617, 0.002974896701344813, 0.005181753276590318, 0.003166465491561144, 0.019252723131842245]"
